"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CNP",3012.60988777353,0.150806378927675,0.129592269943709,1.1636988764313,0.244546064921312,0.56581894924355
"NECTIN3",788.979650622898,0.107832674778319,0.0926698189593477,1.1636223744607,0.244577079957394,0.56581894924355
"RASSF10",147.975678429349,-0.209585767193313,0.180144384016524,-1.16343214548442,0.244654213581084,0.56581894924355
"SPAG4",347.972950489047,-0.15038906810422,0.129265568841009,-1.16341164513183,0.244662527037688,0.56581894924355
"CDC37",3573.10156620256,0.0554693192796304,0.0476967259077876,1.16295863550193,0.244846285501455,0.565825427446396
"ICAM3",73.6272788520589,0.319890786431178,0.275081308343001,1.16289539394041,0.244871946460424,0.565825427446396
"KRBA2",99.4916392575489,-0.258850733791523,0.222566755547702,-1.16302514791363,0.24481929939522,0.565825427446396
"TSEN2",272.299629411175,-0.163242580133076,0.140367116162313,-1.16296882486572,0.244842151231589,0.565825427446396
"STK26",365.049200775014,0.137202274192061,0.118035923671988,1.16237726552922,0.245082253833791,0.56622320151541
"TTF1",291.947152330161,-0.157077784962175,0.135180775333684,-1.16198316346715,0.245242303973718,0.566504758533092
"TCHP",415.048892446971,-0.131424355918381,0.113118309333953,-1.16183097760403,0.245304128316617,0.566559363610467
"CAP2",261.487037077414,0.165597790109264,0.142576250851725,1.1614682608079,0.245451523320495,0.566796661373787
"LINC02188",414.036809812046,-0.131127976933613,0.112906052657048,-1.16139014559223,0.245483274650398,0.566796661373787
"ZNF12",671.907613511836,0.11225831052069,0.0966665396795091,1.16129439300169,0.245522198937277,0.56679832980121
"TBCK",534.793273511568,-0.118080213442069,0.101690169301317,-1.16117628924568,0.245570215135413,0.566820983504063
"FYCO1",3133.45644608369,0.0636504621863127,0.0548245792586338,1.16098405217198,0.245648385017646,0.566825052644918
"LAMB3",670.772689312257,0.110281905879385,0.0949867179669916,1.16102449099998,0.245631939818316,0.566825052644918
"GORASP1",845.084303863316,-0.107132594817412,0.0923166801644695,-1.16049011540002,0.245849315879712,0.567170310620456
"RBM38",606.662306337918,0.113200831843055,0.0975509047957768,1.16042831258246,0.245874465047568,0.567170310620456
"DGUOK",412.200947402106,0.130916394357801,0.112873323126181,1.15985239675676,0.246108906841826,0.567622858823593
"AC018638.1",38.6041078284617,-0.417935545800402,0.360489882014466,-1.15935444141989,0.246311739033287,0.567914105988637
"KIF15",89.761797962397,-0.2887290331601,0.249031877635103,-1.15940591984438,0.246290764893844,0.567914105988637
"ARMC7",348.602729849416,0.141778403801729,0.12234294508163,1.15886047787333,0.24651306097392,0.567937000880442
"CDIP1",1221.2911027869,-0.0809743540507804,0.0698737787778065,-1.15886610781811,0.246510765759622,0.567937000880442
"CRTC3",1163.78375154284,0.0898205673171512,0.0775061908342853,1.15888248861559,0.246504087725902,0.567937000880442
"POLB",153.53046639892,-0.205406505243759,0.17720519605787,-1.15914493374494,0.246397112819629,0.567937000880442
"RNF123",967.756411985418,-0.0989413152326241,0.0853735130973069,-1.15892285139834,0.24648763338891,0.567937000880442
"ARHGAP4",118.119859654344,0.241843772227718,0.208769678134653,1.15842384003549,0.246691114983516,0.568170765757594
"GVQW3",98.0833252673376,-0.261335183233567,0.22558418917753,-1.15848182528387,0.246667464328647,0.568170765757594
"AC106886.5",54.3869428589219,-0.365002877297897,0.315245149194223,-1.15783820379427,0.246930069629539,0.568632848532278
"ADNP2",1115.55264877121,0.0882703210797387,0.0762491366023284,1.15765666357779,0.247004175614318,0.568715231779894
"AKAP6",75.6367689084504,0.30880304425486,0.266995206594332,1.15658647282028,0.247441351540582,0.569181765090779
"GMDS",435.790274662459,0.132678335836843,0.114717803789938,1.15656272569332,0.247451058448598,0.569181765090779
"JAK3",375.408160207849,-0.148891708678199,0.128688470551444,-1.15699338130434,0.247275064494669,0.569181765090779
"PHKA2",558.268776593761,-0.125720093580049,0.108706147944766,-1.1565131867604,0.247471308908598,0.569181765090779
"PIK3C2A",2304.53463212561,-0.0632735237439493,0.0547108181787016,-1.15650845390905,0.247473243658081,0.569181765090779
"TRIM38",3927.82862659897,-0.055605386680246,0.0480806107687563,-1.15650333452876,0.247475336429239,0.569181765090779
"ZNF688",188.718248103108,0.189234456597089,0.163615225606149,1.15658219396164,0.247443100552985,0.569181765090779
"DEPP1",456.426299243272,-0.143239701325543,0.1238775659904,-1.15630057936918,0.247558231454016,0.569284172362559
"C18orf25",992.291270314022,0.10322060497794,0.0892897544276417,1.15601846639177,0.24767360370285,0.569397267801648
"RCAN3",633.28677487236,0.118616572247769,0.102610144471979,1.15599264437407,0.247684165693323,0.569397267801648
"PHETA2",124.525381860419,0.234590553950385,0.202951146887061,1.15589666552084,0.24772342672683,0.569399300131058
"AL031432.4",40.0930346094687,-0.471029283042912,0.407684166947806,-1.15537791562854,0.247935701543742,0.569442222903997
"CCAR2",2592.95008636972,0.0602777423424942,0.0521614804382046,1.15559876437757,0.24784531367439,0.569442222903997
"DDX28",259.801437880438,0.167606292614086,0.145064874718214,1.15538853178385,0.247931356089149,0.569442222903997
"GOT1",864.939102624385,-0.092422299332754,0.0799934014466832,-1.1553740391244,0.247937288305921,0.569442222903997
"RPS3AP26",43.6009988451995,0.403581902132481,0.349297581607674,1.15540995238203,0.247922588271489,0.569442222903997
"SPAG9",3718.31523528332,0.0526180397315662,0.0455453752228876,1.1552883135569,0.247972380008272,0.569442222903997
"SLC34A2",6764.9257752328,-0.0495957863696943,0.0429462807787376,-1.15483309544814,0.248158781461538,0.569782086125787
"C16orf72",4276.81634992463,0.0494959043533216,0.0428656330776593,1.15467568771585,0.248223259150417,0.569841945847863
"HAAO",137.790984184896,-0.234200590047819,0.20284994345189,-1.15455092598222,0.24827437264227,0.56987111183375
"ALYREF",692.38288141534,-0.106270845052218,0.0920586706566349,-1.15438170347465,0.248343712984347,0.569942098924789
"CELF1",3888.67518956848,-0.0555339063995082,0.0481281156466678,-1.15387659901771,0.248550764339562,0.570240867559313
"MRPL21",387.864875719958,0.148738959114436,0.128897488597452,1.15393217302277,0.248527977650819,0.570240867559313
"AC011498.7",87.9771206397952,-0.284026213010409,0.246238347026258,-1.15346052489591,0.248721411237303,0.570544152524408
"AC021087.3",44.4467085581161,-0.406599256281542,0.352562081973238,-1.15326995463002,0.24879959827974,0.570635282064694
"RAB3GAP2",1505.43483437908,0.0829460641317173,0.0719349714287297,1.15307009211642,0.248881616202586,0.570735168407693
"ATP6V1G2",65.763743638024,-0.326149916293915,0.282881146299277,-1.15295741890434,0.24892786243447,0.570753004935903
"YAE1",99.0363026032294,-0.277179349519548,0.240691456527695,-1.15159612857989,0.249487073001772,0.571946801935613
"ALG9",688.941452772703,0.105693385419186,0.09180722358514,1.15125347757814,0.249627970343441,0.572181399039955
"FGF12",54.9138150711246,0.406722778700473,0.353355341693619,1.15103050869718,0.249719684515765,0.572236540714553
"SRSF1",3243.51053951135,-0.0618890951565533,0.0537694992716271,-1.15100746696391,0.249729163653483,0.572236540714553
"FHIT",166.426473014494,-0.209425397457643,0.182038186423706,-1.15044761526129,0.249959558289312,0.572676029391371
"CDIPT",761.729965397639,0.0998186446270976,0.0867858718310697,1.15017159499644,0.25007320298092,0.572824405921102
"IFI44",791.866755017264,0.805272065310485,0.700231069182734,1.15000904808515,0.250140144635898,0.572824405921102
"SLC25A51",424.162715299898,-0.133191148699067,0.115817269868917,-1.15001112398707,0.250139289638826,0.572824405921102
"TTLL5",808.915816103098,-0.0964508123054443,0.083877157711457,-1.14990558737388,0.250182759353219,0.572833580327734
"FARSA",1629.71672845155,0.0713000546830222,0.0620177712265377,1.14967134859746,0.25027925934225,0.572931912805418
"RPL5P34",53.1172219312372,-0.360514956628177,0.3135965567469,-1.14961388724413,0.250302935822924,0.572931912805418
"TP53RK",458.391964080727,-0.122901057962775,0.106921321685545,-1.14945322434591,0.250369143956547,0.572995062298826
"B4GALT2",1141.85539672911,0.0826261115346529,0.071893751495704,1.14928084591037,0.250440193584885,0.573069270854246
"VPS53",2649.86584655618,0.0592542359137137,0.0515722358490102,1.1489561183113,0.250574075566809,0.573287210360023
"TCN1",38.3076793984267,0.429827917088382,0.374225136881646,1.14858109391064,0.250728756590728,0.573464245650783
"TP53BP1",2382.56485314026,0.0618050719350214,0.0538065607719188,1.1486530833481,0.250699058954763,0.573464245650783
"PFDN1",883.886297322724,0.0904625666917267,0.0787747403812851,1.14837022951609,0.250815758122251,0.573507879664916
"RABL2A",202.767272559864,-0.185033895976612,0.161130579142168,-1.14834748910915,0.250825141952257,0.573507879664916
"ALG1",488.821677714572,0.121513244229869,0.105848135652727,1.14799607456986,0.25097018433274,0.573516578874142
"EML5",43.6654679929451,-0.398448481424441,0.347014002326719,-1.14822018348786,0.250877679148871,0.573516578874142
"SPATA2L",379.970421055342,0.143329386960021,0.124852632034853,1.14798850952546,0.250973307362828,0.573516578874142
"TNFRSF12A",3748.4166460836,0.0562072812099621,0.0489625961067912,1.14796366367849,0.250983564509659,0.573516578874142
"CD27-AS1",239.509805718025,-0.18010486126987,0.156945815819449,-1.14756077012632,0.251149932473481,0.573733374552456
"DDIAS",73.370462485923,-0.324238768038117,0.282572591113756,-1.1474530022892,0.251194446390291,0.573733374552456
"LSM12P1",410.259971991831,0.141280901658011,0.1231196297242,1.14750915003964,0.251171253660596,0.573733374552456
"STOML1",614.990438094849,0.109339826179722,0.0952970672765312,1.14735772363741,0.251233806186278,0.573734951883301
"FCHSD2",1036.8929761987,-0.0846826382320271,0.0738192718728127,-1.14716165688997,0.251314815278565,0.57374333194154
"HYKK",49.0337624907937,-0.42487388234883,0.370342843477279,-1.14724474856741,0.251280481983019,0.57374333194154
"DDX47",657.159750195366,0.104417308114444,0.091042069414998,1.14691272710946,0.25141769209741,0.573822379900157
"KIAA1522",4655.7253862327,-0.0614774035082217,0.0536035410357371,-1.14689071505995,0.251426790572954,0.573822379900157
"ELMO2",763.349205803477,0.0960377439718547,0.0837709743970661,1.1464322178783,0.251616358333405,0.573903208465361
"MTMR1",1111.29259247974,-0.0965980073837225,0.0842452882931036,-1.14662801138079,0.251535394420064,0.573903208465361
"SNCAIP",97.4208447441976,0.258004736760502,0.225036536721705,1.14650154378961,0.251587688822226,0.573903208465361
"TIMMDC1",1130.96575902397,-0.0810682003271095,0.0707135551381949,-1.14643083873634,0.251616928696312,0.573903208465361
"ENGASE",755.514120374265,-0.112223887302434,0.0978983174248618,-1.14633111430712,0.251658173480055,0.573909056244017
"AC107959.1",40.6892357528347,-0.478907519235073,0.417942179227536,-1.14587027353931,0.251848832734583,0.574255591099278
"RPL12P16",103.879490765976,-0.251771657423575,0.219750408073854,-1.14571644999612,0.251912495098572,0.57431249074639
"RXYLT1",244.061210680452,-0.169675010860842,0.148116937748897,-1.1455476560587,0.25198236611452,0.574383525279018
"BAIAP3",116.245860990911,-0.245079217575018,0.213977378817406,-1.14535105967511,0.252063762783042,0.574415135269621
"PHLDB3",177.858521755905,-0.189177138134727,0.165173014722547,-1.14532714954983,0.252073663526353,0.574415135269621
"NUP188",1874.82466733415,-0.0685753899839483,0.059880156832206,-1.14521059415572,0.252121930854652,0.574436899276791
"GABARAPL1",1472.88542547066,-0.0769843410537335,0.0672311851964392,-1.14506892640368,0.252180606260231,0.574482366817604
"DCAF4",440.414600675376,0.123349191933813,0.107765201566138,1.14461059916555,0.252370499692416,0.574826696950626
"AC009237.3",141.747547690581,0.230802592093267,0.201690904873071,1.14433812589872,0.252483437621876,0.574885922688335
"RHOQ",1691.68354256597,-0.0695873112800505,0.0608088443128728,-1.14436168071228,0.252473672954569,0.574885922688335
"USP30",236.187604576278,-0.168122331361152,0.146925732194133,-1.14426743940954,0.252512742344132,0.574885922688335
"MTERF2",191.856101528967,-0.190560946921986,0.166576874781651,-1.14398200333494,0.252631100595854,0.57506714322502
"DBR1",235.231818069644,0.181297591158291,0.158496489915084,1.14385871419249,0.252682235335472,0.57509530996662
"ERO1B",240.347468184523,0.169089421012823,0.147836411973895,1.14376031422273,0.252723052351007,0.575099988915934
"ERRFI1",4251.37167268135,0.0599618768187262,0.052435661808954,1.14353237377252,0.252817621337077,0.575138768441922
"GRB7",414.932271453718,-0.169049241716893,0.147822286479242,-1.14359780073238,0.252790474175449,0.575138768441922
"AC024909.1",79.1379994998346,-0.283429704628784,0.247882083482155,-1.14340536696831,0.252870325201431,0.575170476010062
"GNG7",83.3645583393404,-0.280259936266838,0.245130436048331,-1.14330941838483,0.252910145947839,0.575172874835697
"BAALC-AS1",68.7406680774623,0.320260823435145,0.2802390834829,1.14281284200206,0.253116305746747,0.575506522526764
"CNOT10",415.935603554787,-0.131671438611491,0.115254490659373,-1.14244085291771,0.253270818262866,0.575506522526764
"PSD",64.6508016204343,-0.319399939906843,0.279587839498295,-1.14239567958316,0.253289586311233,0.575506522526764
"RCCD1",530.914365217049,-0.114626361832723,0.100328482102481,-1.14251067524013,0.253241811268795,0.575506522526764
"SF3B5",833.099448547653,0.0975129544119289,0.085341477613439,1.14262088188374,0.253196031715812,0.575506522526764
"UQCRH",1359.22998172044,-0.0852401794476422,0.0745964599336801,-1.14268397620242,0.253169825094795,0.575506522526764
"ING5",663.80651691348,0.117770311395069,0.103114461045384,1.14213186202112,0.253399213256862,0.575667451706027
"SCAI",218.549031022445,-0.184659393057425,0.161771707051505,-1.14148139018298,0.253669651961234,0.576193604738033
"BEND7",985.55784364091,0.0896677436179966,0.0785783037373088,1.14112597693328,0.253817502633908,0.576441188822792
"GALNT9",100.10183600329,0.264933046715042,0.232196628113371,1.14098576222945,0.25387584795949,0.576477342411553
"MYDGF",1347.08887839839,0.0798746401405283,0.0700158711086197,1.14080763226689,0.253949983824352,0.576477342411553
"NFKBID",158.039740149246,-0.212194829806775,0.186003525551258,-1.14081079473033,0.253948667508109,0.576477342411553
"AC092153.1",71.6853366259275,-0.301386083386752,0.264229103640121,-1.1406240994453,0.25402638406303,0.576492554767086
"LAMB2",6709.56067253565,-0.0442662962597697,0.0388094930528038,-1.14060485664014,0.254034395300075,0.576492554767086
"ZCCHC7",402.381487538909,0.133006705311692,0.116640187484806,1.14031628531991,0.25415455548864,0.576588859294336
"ZNF691",170.175993401664,-0.200939728393195,0.176208018448714,-1.14035519020196,0.254138353311975,0.576588859294336
"MAP4K5",1134.38809767736,-0.0817668379419918,0.0717157203015967,-1.14015222322422,0.254222888061314,0.576599927998634
"TM9SF4",2093.74322115763,0.0669854408331715,0.0587530790552679,1.14011796335235,0.254237159059585,0.576599927998634
"SAA1",2340.91684014795,0.413776912786605,0.362977729057847,1.13995124125277,0.254306615343927,0.576669303355929
"PPT2-EGFL8",87.9717641316068,-0.34231755982278,0.300339493975031,-1.13976871736768,0.254382669776592,0.576753617279233
"RCN2",556.57036234986,0.116571264129753,0.102305360364452,1.13944434303814,0.254517869796902,0.576971983831418
"FAM83B",287.624491598902,0.155283066996604,0.136303982209594,1.13924086794343,0.254602704226873,0.577076126277744
"BMT2",312.993695422269,0.150807355232178,0.132426795269767,1.13879789150653,0.254787461449824,0.577318504204495
"ZBED5",678.360070045211,0.10232202585831,0.0898454587870519,1.13886697491111,0.254758641912728,0.577318504204495
"CKS2",465.236326985819,0.124175617464046,0.109143251886787,1.13773060008192,0.255232991748009,0.57797495399347
"IL1RL2",58.3567423394658,-0.329820245998468,0.289848921640776,-1.13790399540361,0.255160572752758,0.57797495399347
"MFSD14C",435.73549226209,-0.127146184001218,0.111744218451864,-1.13783232602758,0.255190503916873,0.57797495399347
"SNAPIN",487.773991084424,0.120829515802195,0.10619740472711,1.1377821907483,0.255211443282416,0.57797495399347
"DDX12P",38.458801683013,-0.409799766290034,0.360302973270473,-1.13737547756067,0.255381354166064,0.578046247408373
"IFT46",272.675609820836,0.152966974118129,0.134487998598599,1.13740241294454,0.255370099051549,0.578046247408373
